STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,HTDD,DT90,DX32,DT00,DT32,DP01,DP05,DP10,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19600801,-9999,-9999,-9999,-9999,-9999,-9999,10,5,5,2.81,0,11.46,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19600901,-9999,-9999,-9999,-9999,-9999,-9999,17,11,7,4.87,0,21.17,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19601001,-9999,-9999,-9999,-9999,-9999,-9999,11,6,3,2.82,0,10.85,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19601101,-9999,-9999,-9999,-9999,-9999,-9999,12,8,6,2.00,0,13.40,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19601201,-9999,-9999,-9999,-9999,-9999,-9999,9,3,1,1.98,0,4.61,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19610101,-9999,-9999,-9999,-9999,-9999,-9999,6,2,1,1.20,0,2.90,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19610201,-9999,-9999,-9999,-9999,-9999,-9999,4,1,0,0.70,0,1.80,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19610301,-9999,-9999,-9999,-9999,-9999,-9999,8,5,2,1.71,0,5.76,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19610401,-9999,-9999,-9999,-9999,-9999,-9999,10,6,2,5.16,0,10.52,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19610501,-9999,-9999,-9999,-9999,-9999,-9999,8,2,2,2.96,0,6.89,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19610601,-9999,-9999,-9999,-9999,-9999,-9999,7,2,0,0.84,0,2.56,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19610701,-9999,-9999,-9999,-9999,-9999,-9999,6,2,1,1.50,0,4.13,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19610801,-9999,-9999,-9999,-9999,-9999,-9999,7,4,1,3.25,0,6.24,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19610901,-9999,-9999,-9999,-9999,-9999,-9999,16,12,11,2.51,0,19.58,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19611001,-9999,-9999,-9999,-9999,-9999,-9999,12,8,6,3.04,0,15.20,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19611101,-9999,-9999,-9999,-9999,-9999,-9999,10,7,1,4.70,0,10.78,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19611201,-9999,-9999,-9999,-9999,-9999,-9999,10,2,0,0.69,0,3.13,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19620101,-9999,-9999,-9999,-9999,-9999,-9999,7,0,0,0.37,0,1.83,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19620201,-9999,-9999,-9999,-9999,-9999,-9999,4,1,1,1.83,0,2.46,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19620301,-9999,-9999,-9999,-9999,-9999,-9999,4,0,0,0.42,0,1.24,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19620401,-9999,-9999,-9999,-9999,-9999,-9999,7,4,3,8.17,0,12.19,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19620501,-9999,-9999,-9999,-9999,-9999,-9999,7,6,4,3.39,0,9.80,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19620701,-9999,-9999,-9999,-9999,-9999,-9999,14,7,6,3.45,0,13.11,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19620801,-9999,-9999,-9999,-9999,-9999,-9999,12,9,6,3.50,0,12.59,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19620901,-9999,-9999,-9999,-9999,-9999,-9999,10,8,4,3.09,0,11.98,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19621001,-9999,-9999,-9999,-9999,-9999,-9999,14,9,6,2.61,0,13.03,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19621101,-9999,-9999,-9999,-9999,-9999,-9999,6,4,1,1.90,0,4.81,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19621201,-9999,-9999,-9999,-9999,-9999,-9999,3,0,0,0.19,0,0.76,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19630101,-9999,-9999,-9999,-9999,-9999,-9999,6,1,0,0.80,0,1.93,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19630201,-9999,-9999,-9999,-9999,-9999,-9999,4,2,0,0.50,0,1.61,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19630301,-9999,-9999,-9999,-9999,-9999,-9999,2,0,0,0.40,0,0.79,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19630401,-9999,-9999,-9999,-9999,-9999,-9999,8,7,2,3.10,0,8.03,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19630501,-9999,-9999,-9999,-9999,-9999,-9999,13,7,4,3.78,0,17.28,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19630601,-9999,-9999,-9999,-9999,-9999,-9999,6,2,1,1.04,0,2.66,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19630701,-9999,-9999,-9999,-9999,-9999,-9999,6,3,1,1.02,0,3.26,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19630801,-9999,-9999,-9999,-9999,-9999,-9999,9,4,3,8.28,0,14.38,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19630901,-9999,-9999,-9999,-9999,-9999,-9999,7,5,1,1.82,0,5.36,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19631001,-9999,-9999,-9999,-9999,-9999,-9999,10,5,2,1.93,0,7.54,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19631101,-9999,-9999,-9999,-9999,-9999,-9999,5,3,2,2.03,0,4.57,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19631201,-9999,-9999,-9999,-9999,-9999,-9999,5,1,0,0.51,0,1.22,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19640101,-9999,-9999,-9999,-9999,-9999,-9999,4,1,0,0.52,0,1.27,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19640201,-9999,-9999,-9999,-9999,-9999,-9999,4,1,1,1.40,0,2.51,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19640301,-9999,-9999,-9999,-9999,-9999,-9999,5,0,0,0.22,0,0.97,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19640401,-9999,-9999,-9999,-9999,-9999,-9999,3,1,0,0.80,0,1.77,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19640501,-9999,-9999,-9999,-9999,-9999,-9999,4,1,0,0.98,0,1.58,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19640601,-9999,-9999,-9999,-9999,-9999,-9999,9,2,1,2.79,0,5.38,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19640701,-9999,-9999,-9999,-9999,-9999,-9999,7,3,2,1.76,0,5.12,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19640801,-9999,-9999,-9999,-9999,-9999,-9999,8,7,4,2.24,0,8.79,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19640901,-9999,-9999,-9999,-9999,-9999,-9999,14,6,5,2.18,0,12.56,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19641001,-9999,-9999,-9999,-9999,-9999,-9999,10,6,5,3.42,0,12.33,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19641101,-9999,-9999,-9999,-9999,-9999,-9999,8,0,0,0.47,0,2.16,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19641201,-9999,-9999,-9999,-9999,-9999,-9999,6,1,1,1.03,0,2.65,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19650101,-9999,-9999,-9999,-9999,-9999,-9999,2,1,0,0.81,0,1.37,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19650201,-9999,-9999,-9999,-9999,-9999,-9999,1,0,0,0.18,0,0.35,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19650301,-9999,-9999,-9999,-9999,-9999,-9999,2,0,0,0.41,0,0.74,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19650401,-9999,-9999,-9999,-9999,-9999,-9999,8,2,1,3.44,0,5.24,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19650501,-9999,-9999,-9999,-9999,-9999,-9999,15,7,5,4.28,0,14.32,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19650601,-9999,-9999,-9999,-9999,-9999,-9999,5,3,0,0.89,0,2.91,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19650701,-9999,-9999,-9999,-9999,-9999,-9999,6,3,2,3.85,0,6.88,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19650801,-9999,-9999,-9999,-9999,-9999,-9999,11,7,4,1.64,0,9.15,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19650901,-9999,-9999,-9999,-9999,-9999,-9999,9,2,1,1.87,0,4.61,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19651001,-9999,-9999,-9999,-9999,-9999,-9999,5,1,0,0.63,0,1.65,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19651101,-9999,-9999,-9999,-9999,-9999,-9999,7,3,1,2.30,0,5.05,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19651201,-9999,-9999,-9999,-9999,-9999,-9999,3,2,1,1.50,0,2.53,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19660101,-9999,-9999,-9999,-9999,-9999,-9999,5,0,0,0.46,0,1.11,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19660201,-9999,-9999,-9999,-9999,-9999,-9999,1,0,0,0.13,0,0.22,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19660301,-9999,-9999,-9999,-9999,-9999,-9999,3,0,0,0.23,0,0.71,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19660401,-9999,-9999,-9999,-9999,-9999,-9999,5,3,2,1.57,0,4.71,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19660501,-9999,-9999,-9999,-9999,-9999,-9999,6,3,1,1.83,0,4.05,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19660601,-9999,-9999,-9999,-9999,-9999,-9999,6,4,0,0.94,0,3.85,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19660701,-9999,-9999,-9999,-9999,-9999,-9999,8,5,3,2.09,0,6.92,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19660801,-9999,-9999,-9999,-9999,-9999,-9999,10,6,4,2.74,0,9.76,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19660901,-9999,-9999,-9999,-9999,-9999,-9999,13,7,6,3.71,0,15.96,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19661001,-9999,-9999,-9999,-9999,-9999,-9999,8,4,3,2.44,0,7.74,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19661101,-9999,-9999,-9999,-9999,-9999,-9999,6,3,1,1.47,0,3.60,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19661201,-9999,-9999,-9999,-9999,-9999,-9999,5,0,0,0.37,0,1.45,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19670101,-9999,-9999,-9999,-9999,-9999,-9999,3,1,0,0.98,0,1.41,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19670201,-9999,-9999,-9999,-9999,-9999,-9999,3,2,2,1.69,0,3.48,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19670301,-9999,-9999,-9999,-9999,-9999,-9999,6,1,0,0.95,0,1.85,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19670401,-9999,-9999,-9999,-9999,-9999,-9999,4,1,0,0.60,0,1.69,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19670501,-9999,-9999,-9999,-9999,-9999,-9999,2,1,1,1.90,0,2.23,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19670601,-9999,-9999,-9999,-9999,-9999,-9999,6,1,1,1.86,0,3.30,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19670701,-9999,-9999,-9999,-9999,-9999,-9999,4,1,1,2.42,0,3.51,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19670801,-9999,-9999,-9999,-9999,-9999,-9999,7,5,3,4.09,0,11.05,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19670901,-9999,-9999,-9999,-9999,-9999,-9999,5,2,1,1.01,0,2.64,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19671001,-9999,-9999,-9999,-9999,-9999,-9999,14,7,3,3.60,0,12.76,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19671101,-9999,-9999,-9999,-9999,-9999,-9999,9,5,4,2.98,0,8.99,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19671201,-9999,-9999,-9999,-9999,-9999,-9999,3,0,0,0.46,0,0.88,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19680101,-9999,-9999,-9999,-9999,-9999,-9999,4,1,0,0.63,0,1.54,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19680201,-9999,-9999,-9999,-9999,-9999,-9999,9,3,1,1.03,0,4.16,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19680301,-9999,-9999,-9999,-9999,-9999,-9999,4,2,1,1.27,0,2.51,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19680401,-9999,-9999,-9999,-9999,-9999,-9999,4,1,1,1.25,0,2.10,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19680501,-9999,-9999,-9999,-9999,-9999,-9999,7,2,2,1.08,0,3.24,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19680601,-9999,-9999,-9999,-9999,-9999,-9999,9,4,2,2.44,0,6.92,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19680701,-9999,-9999,-9999,-9999,-9999,-9999,10,5,2,1.26,0,6.08,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19680801,-9999,-9999,-9999,-9999,-9999,-9999,8,4,3,2.19,0,6.83,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19680901,-9999,-9999,-9999,-9999,-9999,-9999,6,4,3,2.68,0,7.09,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19681001,-9999,-9999,-9999,-9999,-9999,-9999,10,7,3,2.15,0,8.36,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19681101,-9999,-9999,-9999,-9999,-9999,-9999,13,7,3,3.75,0,13.49,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19681201,-9999,-9999,-9999,-9999,-9999,-9999,12,1,1,1.41,0,3.78,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19690101,-9999,-9999,-9999,-9999,-9999,-9999,5,1,0,0.81,0,2.19,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19690201,-9999,-9999,-9999,-9999,-9999,-9999,6,0,0,0.25,0,1.30,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19690301,-9999,-9999,-9999,-9999,-9999,-9999,6,2,0,0.95,0,2.74,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19690401,-9999,-9999,-9999,-9999,-9999,-9999,9,6,4,3.60,0,11.03,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19690501,-9999,-9999,-9999,-9999,-9999,-9999,11,7,6,4.85,0,16.91,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19690601,-9999,-9999,-9999,-9999,-9999,-9999,13,8,3,2.53,0,9.92,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19690801,-9999,-9999,-9999,-9999,-9999,-9999,9,5,3,1.95,0,8.06,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19690901,-9999,-9999,-9999,-9999,-9999,-9999,5,2,2,1.48,0,3.61,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19691001,-9999,-9999,-9999,-9999,-9999,-9999,18,12,6,2.20,0,15.80,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19691101,-9999,-9999,-9999,-9999,-9999,-9999,8,5,2,3.19,0,7.06,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19691201,-9999,-9999,-9999,-9999,-9999,-9999,5,1,0,0.65,0,1.90,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19700101,-9999,-9999,-9999,-9999,-9999,-9999,5,2,1,3.73,0,5.02,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19700201,-9999,-9999,-9999,-9999,-9999,-9999,1,0,0,0.21,0,0.31,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19700301,-9999,-9999,-9999,-9999,-9999,-9999,3,0,0,0.25,0,0.62,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19700401,-9999,-9999,-9999,-9999,-9999,-9999,3,0,0,0.42,0,0.97,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19700501,-9999,-9999,-9999,-9999,-9999,-9999,11,7,7,4.50,0,15.62,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19700601,-9999,-9999,-9999,-9999,-9999,-9999,10,5,2,2.45,0,7.44,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19700701,-9999,-9999,-9999,-9999,-9999,-9999,9,6,1,1.94,0,6.15,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19700801,-9999,-9999,-9999,-9999,-9999,-9999,9,4,3,4.30,0,9.72,0.0,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00660040,ACEITUNA WATER TREATMENT PLANT US,663.9,18.15,-66.5,19700901,-9999,-9999,-9999,-9999,-9999,-9999,13,9,2,2.00,0,10.81,0.0,-9999,-9999,-9999,-9999,-9999
